start,duration,value
2023-07-05T23:11:56+02:00,[240],[1]
2023-07-05T22:53:27+02:00,[415],[1]
2023-06-20T02:44:37+02:00,[233],[1]
2023-06-18T04:25:12+02:00,[17],[1]
2023-02-15T04:34:53+01:00,[832],[1]
2023-02-15T04:30:09+01:00,[91],[1]
2023-02-07T03:15:30+01:00,[276],[1]
2023-02-05T03:25:16+01:00,[212],[1]
2023-02-05T03:19:30+01:00,[220],[1]
2023-02-05T02:58:18+01:00,[142],[1]
2023-02-03T20:04:28+01:00,[573],[1]
2023-02-02T00:39:31+01:00,[175],[1]
2023-02-02T00:22:32+01:00,[802],[1]
2023-01-29T03:14:30+01:00,[45],[1]
2023-01-21T20:25:39+01:00,[135],[1]
2023-01-21T02:54:30+01:00,[64],[1]
2023-01-18T05:02:20+01:00,[461],[1]
2023-01-14T02:54:59+01:00,[477],[1]
2023-01-14T02:53:53+01:00,[35],[1]
2023-01-07T19:38:03+01:00,[5240],[1]
2023-01-07T19:26:12+01:00,[411],[1]
2023-01-07T03:40:11+01:00,[158],[1]
2023-01-06T18:12:03+01:00,[165],[1]
